,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance,year,Month,Date,Day,Hour,Minute
13449,10.5,2009-04-27 14:25:32,-73.991445,40.744899,-73.963018,40.775228000000006,1.0,4.135908653107649,2009,4,27,0,14,25
13450,4.1,2009-05-21 15:19:00,-73.954458,40.78413,-73.96029300000001,40.778758,2.0,0.7734225862113656,2009,5,21,3,15,19
13452,19.8,2012-11-18 18:38:05,-73.99163,40.750075,-73.9564,40.746604,1.0,2.992748798687351,2012,11,18,6,18,38
13454,6.5,2013-12-02 10:11:00,-73.98481,40.752772,-73.973113,40.752421999999996,1.0,0.9860545071591111,2013,12,2,0,10,11
13455,5.5,2013-12-11 21:28:00,-73.9701,40.794371999999996,-73.960992,40.806992,5.0,1.5990451437966748,2013,12,11,2,21,28
13456,11.0,2014-06-01 22:12:00,-74.005567,40.707242,-73.996267,40.71589,1.0,1.2406199704918155,2014,6,1,6,22,12
13458,3.7,2010-09-20 19:53:00,-73.971265,40.751197,-73.97629,40.745033,4.0,0.8055853346931665,2010,9,20,0,19,53
13462,4.5,2015-02-10 18:01:24,-73.98026276,40.74862671,-73.98454285,40.74272919,1.0,0.7483638877208344,2015,2,10,1,18,1
13463,9.7,2012-02-03 01:59:20,-73.981999,40.779002,-73.9593,40.815357,1.0,4.471318798386021,2012,2,3,4,1,59
13464,9.5,2012-12-15 23:49:10,-74.000342,40.730001,-73.978701,40.752497,2.0,3.0953743592373497,2012,12,15,5,23,49
13465,4.5,2009-10-01 23:47:24,-73.98881999999999,40.753611,-73.997609,40.741974,1.0,1.490820258875386,2009,10,1,3,23,47
13466,19.5,2015-06-15 16:47:47,-73.9808197,40.76478958,-74.0140152,40.71780396,1.0,5.925993964562653,2015,6,15,0,16,47
13467,4.5,2011-04-13 17:52:00,-73.981698,40.761557,-73.991132,40.75013,1.0,1.4986381540506055,2011,4,13,2,17,52
13469,6.5,2010-02-20 19:36:24,-73.9885,40.748601,-73.986822,40.733104,1.0,1.7289770186279945,2010,2,20,5,19,36
13470,4.9,2010-06-24 12:01:14,-73.959177,40.768873,-73.97069,40.755096,1.0,1.813019206542606,2010,6,24,3,12,1
13471,4.9,2011-09-26 14:53:36,-73.959716,40.762896000000005,-73.95886899999999,40.771626,1.0,0.9733489085633247,2011,9,26,0,14,53
13472,15.5,2014-06-14 18:01:47,-73.97954399999999,40.776082,-73.93762,40.804491999999996,1.0,4.736712037876304,2014,6,14,5,18,1
13473,12.9,2010-11-04 11:26:00,-73.998787,40.754373,-74.00152800000001,40.726234999999996,1.0,3.137313363266654,2010,11,4,3,11,26
13474,6.5,2011-04-27 16:22:00,-73.95917800000001,40.77179,-73.974813,40.782796999999995,1.0,1.7975502558715535,2011,4,27,2,16,22
13476,6.9,2010-07-21 11:15:00,-73.972088,40.754508,-73.951573,40.76933,1.0,2.387823010544914,2010,7,21,2,11,15
13477,8.1,2011-10-16 21:21:00,-73.994028,40.751302,-73.97763499999999,40.776073,1.0,3.081051918812461,2011,10,16,6,21,21
13478,6.5,2013-10-22 20:09:47,-73.959203,40.771669,-73.973534,40.763526,1.0,1.508785305260095,2013,10,22,1,20,9
13479,12.0,2014-03-12 04:08:00,-73.948672,40.78905,-73.981825,40.767865,2.0,3.6526394201350207,2014,3,12,2,4,8
13480,19.0,2014-09-07 15:05:31,-73.997691,40.756444,-73.99746999999999,40.719433,1.0,4.115477551532826,2014,9,7,6,15,5
13481,4.9,2010-07-30 08:49:22,-73.98598299999999,40.777957,-73.975962,40.782992,4.0,1.0126076928129386,2010,7,30,4,8,49
13482,12.9,2012-02-24 15:21:00,-74.009913,40.710347,-73.99175,40.741295,5.0,3.7662829855400677,2012,2,24,4,15,21
13483,7.7,2011-10-04 14:10:00,-73.997752,40.792515,-74.012835,40.795867,1.0,1.3232844857088222,2011,10,4,1,14,10
13484,5.5,2013-05-15 09:24:00,-73.986142,40.756492,-73.983867,40.749662,5.0,0.7832649926735774,2013,5,15,2,9,24
13487,6.0,2012-11-26 05:35:41,-73.993663,40.752146999999994,-73.990945,40.766784,1.0,1.6435809960108407,2012,11,26,0,5,35
13488,2.5,2010-07-03 00:33:21,-73.996524,40.724844,-73.996525,40.724847,1.0,0.00034406410795014057,2010,7,3,5,0,33
13489,6.1,2011-03-10 00:56:00,-73.988567,40.748038,-74.001412,40.740198,5.0,1.389594944528931,2011,3,10,3,0,56
13490,8.5,2011-07-23 12:25:44,-74.001876,40.735775,-74.016329,40.704799,1.0,3.653395905597901,2011,7,23,5,12,25
13491,15.5,2014-09-09 18:39:00,-73.956733,40.77497,-73.975537,40.719055,4.0,6.4160846793283595,2014,9,9,1,18,39
13492,6.0,2015-05-16 22:21:10,-73.97406006,40.76289749,-73.96899414,40.75211334,1.0,1.2727958043891938,2015,5,16,5,22,21
13493,5.7,2011-08-08 23:12:17,-73.970762,40.754451,-73.98281,40.755413,1.0,1.0204388420139066,2011,8,8,0,23,12
13494,6.1,2009-08-27 13:31:00,-73.99925,40.72254,-74.010275,40.709590000000006,1.0,1.7137449581762219,2009,8,27,3,13,31
13495,7.7,2010-07-26 09:05:00,-73.97324,40.744333000000005,-73.979747,40.758487,5.0,1.6665682989245765,2010,7,26,0,9,5
13496,4.5,2011-05-21 20:13:19,-73.983191,40.7305,-73.979585,40.727517999999996,1.0,0.4497508832130146,2011,5,21,5,20,13
13497,5.3,2012-08-12 09:51:55,-73.99579200000001,40.767855,-73.988805,40.75843,2.0,1.201916482834734,2012,8,12,6,9,51
13498,9.5,2012-09-05 12:51:40,-73.979927,40.749795,-74.00150500000001,40.73366,1.0,2.5541465504680296,2012,9,5,2,12,51
13499,7.7,2009-08-01 12:36:00,-73.96641,40.755748,-73.98286800000001,40.765933000000004,1.0,1.7899781757420055,2009,8,1,5,12,36
13500,8.0,2013-05-24 22:18:17,-73.955682,40.775709,-73.975174,40.789871000000005,1.0,2.274460671146926,2013,5,24,4,22,18
13501,8.0,2014-04-05 15:19:00,-73.965688,40.754329999999996,-73.950997,40.774932,1.0,2.6036029075359246,2014,4,5,5,15,19
13502,4.1,2011-01-08 19:47:00,-73.97352,40.75457,-73.980152,40.745702,1.0,1.1333355161991752,2011,1,8,5,19,47
13503,8.0,2013-05-09 00:12:20,-73.987211,40.748095,-74.000334,40.730247,1.0,2.2718002945384774,2013,5,9,3,0,12
13504,6.5,2013-11-16 11:53:00,-73.99181800000001,40.738262,-73.982687,40.728025,1.0,1.3739204115853878,2013,11,16,5,11,53
13505,5.5,2015-04-07 16:41:29,-73.96205139,40.77080154,-73.96528625,40.77000046,1.0,0.286606211453142,2015,4,7,1,16,41
13507,4.9,2010-10-12 20:02:46,-73.969248,40.754084000000006,-73.980141,40.738862,1.0,1.9253573331254845,2010,10,12,1,20,2
13508,5.3,2011-12-12 10:45:00,-73.955698,40.782191999999995,-73.962785,40.770835,1.0,1.396739081488024,2011,12,12,0,10,45
13509,10.5,2013-07-16 21:27:15,-73.98907,40.730595,-73.990973,40.757661,1.0,3.013868830819864,2013,7,16,1,21,27
13510,7.0,2013-11-20 14:48:25,-73.999604,40.719475,-74.008393,40.732729,1.0,1.6494091891501719,2013,11,20,2,14,48
13511,5.5,2013-04-11 08:05:00,-73.96016999999999,40.770295000000004,-73.95501,40.783402,1.0,1.5208184445262347,2013,4,11,3,8,5
13512,6.0,2014-12-03 19:07:05,-73.959577,40.776948,-73.94605899999999,40.782181,2.0,1.2783270823765926,2014,12,3,2,19,7
13513,4.5,2009-01-24 17:06:16,-74.011901,40.708995,-74.008652,40.719057,1.0,1.1518663984027426,2009,1,24,5,17,6
13515,11.7,2010-12-29 14:44:00,-73.894485,40.73838,-73.895448,40.739346999999995,1.0,0.1347014762705777,2010,12,29,2,14,44
13516,10.1,2012-02-29 02:05:02,-73.957136,40.766249,-73.991548,40.73514,1.0,4.513151805630058,2012,2,29,2,2,5
13517,10.5,2012-11-18 23:53:00,-73.966312,40.761247,-73.986112,40.726405,1.0,4.218085884598504,2012,11,18,6,23,53
13518,12.5,2009-06-28 17:41:00,-73.991017,40.748658,-74.009762,40.720079999999996,1.0,3.5485864877559017,2009,6,28,6,17,41
13519,18.5,2012-05-16 19:21:00,-73.968152,40.799658,-73.98113199999999,40.747265000000006,2.0,5.927482177174564,2012,5,16,2,19,21
13520,7.5,2014-01-21 23:48:58,-73.9897,40.729579,-74.004385,40.724167,1.0,1.3760251192700488,2014,1,21,1,23,48
13521,8.3,2009-03-16 17:56:14,-73.984088,40.746989,-73.991761,40.750309,1.0,0.7443615603404464,2009,3,16,0,17,56
13522,7.7,2011-07-21 14:45:11,-73.988132,40.756437,-73.991881,40.735271000000004,1.0,2.374647760629746,2011,7,21,3,14,45
13523,5.7,2012-01-28 12:35:04,-73.98684,40.761204,-74.001639,40.756491,2.0,1.3521505155512876,2012,1,28,5,12,35
13524,9.0,2013-05-13 14:27:00,-74.000617,40.735647,-73.98783,40.724387,1.0,1.6518403795070062,2013,5,13,0,14,27
13525,8.9,2012-05-06 11:40:00,-73.99637,40.753271999999996,-73.973167,40.764297,1.0,2.306986155737297,2012,5,6,6,11,40
13526,9.5,2013-10-25 00:30:01,-73.96336099999999,40.803745,-73.984314,40.780076,1.0,3.1683028178626067,2013,10,25,4,0,30
13527,10.1,2009-05-28 22:54:20,-73.982787,40.777403,-73.945486,40.77702,1.0,3.141141110628936,2009,5,28,3,22,54
13528,14.1,2009-11-06 07:50:12,-73.974727,40.721587,-73.97147700000001,40.754794,1.0,3.7025888138979095,2009,11,6,4,7,50
13529,5.7,2010-01-20 21:07:00,-73.979697,40.735102000000005,-73.99226800000001,40.728713,1.0,1.2754152895339192,2010,1,20,2,21,7
13531,5.7,2009-06-12 14:44:37,-73.965896,40.762116,-73.95983199999999,40.777260999999996,3.0,1.7597706621556095,2009,6,12,4,14,44
13532,9.3,2009-07-10 23:02:34,-73.97981,40.75054,-74.002883,40.760388,4.0,2.2307229572365057,2009,7,10,4,23,2
13533,8.9,2009-12-06 14:37:47,-73.96708100000001,40.772344,-73.97277700000001,40.79331,1.0,2.3801293457782258,2009,12,6,6,14,37
13534,7.7,2011-06-01 22:13:36,-73.979146,40.755631,-73.99722,40.734992,1.0,2.7541165198652866,2011,6,1,2,22,13
13536,5.5,2014-12-22 18:52:00,-73.9747,40.742129999999996,-73.977265,40.751762,2.0,1.0926089480930428,2014,12,22,0,18,52
13537,11.7,2009-09-29 00:20:10,-73.967035,40.788681,-73.946344,40.816714000000005,1.0,3.5706528364792183,2009,9,29,1,0,20
13538,12.5,2011-01-12 05:27:54,-73.981352,40.689735999999996,-74.007746,40.739405,1.0,5.954114353107789,2011,1,12,2,5,27
13539,6.5,2014-01-10 14:29:37,-73.98158199999999,40.763269,-73.991509,40.750417,2.0,1.6557140794355099,2014,1,10,4,14,29
13540,4.5,2009-08-03 23:56:58,-73.99879399999999,40.68112,-73.995476,40.690621,2.0,1.0928791191098266,2009,8,3,0,23,56
13541,6.1,2011-12-11 23:12:52,-73.994185,40.735533000000004,-74.004325,40.716621,1.0,2.2698881719621493,2011,12,11,6,23,12
13542,17.3,2012-02-28 17:40:00,-74.007007,40.703362,-74.012015,40.722412,1.0,2.15990851884488,2012,2,28,1,17,40
13545,11.3,2011-10-22 00:34:00,-73.971453,40.795053,-73.96684499999999,40.757252,1.0,4.221150564750029,2011,10,22,5,0,34
13547,7.7,2009-10-20 19:02:00,-73.980892,40.763707000000004,-73.961118,40.766808000000005,1.0,1.7006511100847523,2009,10,20,1,19,2
13548,7.7,2011-02-26 22:15:02,-73.981504,40.768428,-73.956129,40.773722,1.0,2.2164472195597087,2011,2,26,5,22,15
13549,11.0,2013-04-17 19:08:00,-73.972945,40.758117,-73.98200200000001,40.769985,2.0,1.5242488404170593,2013,4,17,2,19,8
13550,8.5,2011-10-20 21:48:00,-73.96146800000001,40.771557,-73.984818,40.748157,1.0,3.2615823785675455,2011,10,20,3,21,48
13552,8.5,2013-02-21 23:47:00,-73.979517,40.752457,-73.960762,40.773227,1.0,2.7980185789345438,2013,2,21,3,23,47
13553,3.3,2011-03-26 17:16:00,-73.988972,40.757355,-73.98512,40.763342,5.0,0.7405704103346454,2011,3,26,5,17,16
13554,8.9,2012-03-11 13:25:00,-73.966033,40.794817,-73.937125,40.79673,2.0,2.442736569930199,2012,3,11,6,13,25
13555,7.0,2012-11-29 18:59:00,-73.96423,40.761257,-73.97357199999999,40.759722,1.0,0.8051218155182884,2012,11,29,3,18,59
13556,7.0,2013-03-08 22:06:00,-74.01374,40.716167,-74.003385,40.728429999999996,1.0,1.618907849305088,2013,3,8,4,22,6
13557,6.5,2015-03-01 16:31:32,-73.98812866,40.76439667,-73.97977448,40.754257200000005,2.0,1.3290085254189683,2015,3,1,6,16,31
13558,20.5,2015-05-07 09:17:17,-73.9879303,40.72413635,-73.97165679999999,40.76208115,1.0,4.4364193345598215,2015,5,7,3,9,17
13559,8.9,2009-03-28 07:39:35,-73.967012,40.792553000000005,-73.968581,40.761573999999996,1.0,3.447240193541791,2009,3,28,5,7,39
13560,6.5,2009-10-27 22:14:00,-74.002962,40.733534999999996,-73.993483,40.73877,1.0,0.9882775007258281,2009,10,27,1,22,14
13561,7.7,2010-05-06 13:29:00,-73.99753199999999,40.744983000000005,-73.989377,40.756617,2.0,1.4647204632068282,2010,5,6,3,13,29
13562,3.7,2011-11-06 07:24:00,-73.99172800000001,40.755227000000005,-73.995322,40.759712,2.0,0.583392980551606,2011,11,6,6,7,24
13563,6.5,2011-01-21 23:48:15,-74.012969,40.717192,-74.00574,40.737567999999996,1.0,2.3461685360663886,2011,1,21,4,23,48
13564,12.1,2012-03-03 15:46:50,-73.97531,40.76267,-73.917838,40.74285,1.0,5.319140177159372,2012,3,3,5,15,46
13565,6.5,2013-02-28 08:35:00,-74.006912,40.703829999999996,-74.014657,40.711166999999996,1.0,1.044884825607091,2013,2,28,3,8,35
13567,9.7,2010-01-21 09:22:39,-74.006302,40.733567,-73.981061,40.745098999999996,1.0,2.4832684016151494,2010,1,21,3,9,22
13569,8.0,2014-05-14 09:08:00,-73.953017,40.783062,-73.97466999999999,40.778009999999995,1.0,1.9077373476419592,2014,5,14,2,9,8
13570,10.0,2015-02-23 13:23:50,-74.00631714,40.74865341,-73.99446106,40.73303223,1.0,2.0037169461056643,2015,2,23,0,13,23
13571,2.5,2009-03-09 12:26:25,-73.416169,40.78414,-73.416169,40.78414,1.0,0.0,2009,3,9,0,12,26
13572,11.5,2014-06-24 13:09:22,-73.962144,40.779059000000004,-73.968488,40.761784000000006,1.0,1.9937997570415087,2014,6,24,1,13,9
13574,12.9,2010-10-17 02:18:10,-73.958508,40.764243,-73.90755,40.746016,1.0,4.746684758435956,2010,10,17,6,2,18
13575,7.3,2012-03-23 01:37:00,-74.007892,40.740388,-73.987648,40.748897,2.0,1.950316975151272,2012,3,23,4,1,37
13576,5.3,2009-04-25 20:16:00,-74.00246800000001,40.733968,-73.987043,40.73004,2.0,1.371140289163942,2009,4,25,5,20,16
13577,4.9,2010-02-08 07:12:22,-73.95044200000001,40.771415000000005,-73.954841,40.781758,1.0,1.2082673884596815,2010,2,8,0,7,12
13578,13.5,2013-08-15 13:33:00,-74.003265,40.720425,-73.98980999999999,40.75002,1.0,3.4806111456825746,2013,8,15,3,13,33
13580,4.9,2011-08-02 07:27:24,-73.978708,40.684583,-73.99815500000001,40.689792,1.0,1.7390057268867245,2011,8,2,1,7,27
13581,19.3,2010-07-20 01:54:00,-73.953295,40.775325,-73.901412,40.744091999999995,1.0,5.581843449415641,2010,7,20,1,1,54
13582,4.5,2010-12-17 00:23:00,-73.990255,40.746703000000004,-73.990257,40.746702,1.0,0.00020186845619075793,2010,12,17,4,0,23
13583,6.0,2015-03-08 05:02:55,-73.98678589,40.75615311,-73.97651672,40.75166321,1.0,0.9987365737811265,2015,3,8,6,5,2
13584,5.5,2014-03-11 03:28:13,-74.00541700000001,40.739932,-74.005381,40.725570000000005,1.0,1.5969844172459584,2014,3,11,1,3,28
13585,15.5,2012-11-13 15:16:48,-73.994807,40.740064000000004,-73.974069,40.762462,2.0,3.042105301016578,2012,11,13,1,15,16
13587,7.0,2014-06-27 12:57:00,-73.94454499999999,40.779802000000004,-73.9528,40.786052000000005,1.0,0.9828808544256613,2014,6,27,4,12,57
13588,4.5,2014-07-18 01:55:09,-74.00582800000001,40.741226,-74.000969,40.742441,3.0,0.4310775759966516,2014,7,18,4,1,55
13589,4.1,2010-10-09 14:04:52,-73.992067,40.744079,-73.98592099999999,40.74787,2.0,0.6676566888942211,2010,10,9,5,14,4
13590,4.9,2011-01-21 09:27:00,-73.982603,40.76804,-73.979647,40.775247,5.0,0.8391521448634978,2011,1,21,4,9,27
13591,6.0,2013-02-20 20:02:41,-73.99203,40.731176,-73.979102,40.723779,1.0,1.3650240570304442,2013,2,20,2,20,2
13592,11.3,2009-10-30 20:31:00,-73.978022,40.753132,-73.996218,40.724073,1.0,3.576446571468328,2009,10,30,4,20,31
13593,12.1,2011-08-22 10:19:00,-73.951307,40.770102,-73.97908199999999,40.757847,1.0,2.7071753105564005,2011,8,22,0,10,19
13594,10.0,2013-10-09 22:47:24,-73.99403000000001,40.741061,-73.986284,40.77149,1.0,3.4458805738814355,2013,10,9,2,22,47
13595,8.5,2015-04-21 14:32:08,-73.98283386,40.75641632,-73.97097778,40.76094818,1.0,1.1185377274167811,2015,4,21,1,14,32
13596,8.1,2011-01-30 14:26:00,-73.991063,40.770112,-73.979325,40.754388,1.0,2.0085632991752056,2011,1,30,6,14,26
13599,14.5,2014-09-03 09:37:00,-73.981105,40.737821999999994,-74.003527,40.715847,6.0,3.0887980788796563,2014,9,3,2,9,37
13600,13.0,2014-11-18 22:57:02,-74.018108,40.706167,-73.99110300000001,40.750071999999996,3.0,5.386307816801174,2014,11,18,1,22,57
13601,7.3,2011-09-26 05:55:28,-73.990893,40.750679,-74.009837,40.721591,1.0,3.606827738180232,2011,9,26,0,5,55
13604,4.9,2010-04-29 12:06:00,-73.99204499999999,40.73124,-73.993075,40.742338000000004,1.0,1.2370889177145843,2010,4,29,3,12,6
13605,13.0,2012-10-26 21:52:53,-73.9903,40.719612,-73.99224699999999,40.689845,4.0,3.3140058344163936,2012,10,26,4,21,52
13606,3.5,2013-09-28 22:25:00,-73.99266999999999,40.74281,-73.988085,40.748337,5.0,0.7258745625698438,2013,9,28,5,22,25
13607,5.5,2014-09-28 22:48:45,-73.999234,40.754371,-73.987164,40.770934999999994,1.0,2.1037407869540314,2014,9,28,6,22,48
13608,14.0,2014-02-01 09:57:02,-73.959806,40.773794,-74.004153,40.747749,1.0,4.72630713804073,2014,2,1,5,9,57
13609,4.9,2009-07-24 00:52:00,-74.002528,40.750318,-74.005668,40.740318,4.0,1.1429803673049796,2009,7,24,4,0,52
13610,4.9,2010-01-07 15:56:00,-73.96714300000001,40.756338,-73.97656500000001,40.750538,1.0,1.0226463621514912,2010,1,7,3,15,56
13611,6.9,2010-04-21 13:52:00,-73.96435699999999,40.776255,-73.97608000000001,40.76194,2.0,1.8730484605233508,2010,4,21,2,13,52
13612,6.5,2011-10-19 07:39:21,-73.96186999999999,40.768249,-73.975484,40.758568,1.0,1.5727182226374732,2011,10,19,2,7,39
13613,6.0,2013-10-16 10:48:47,-74.00044100000001,40.737184,-73.99335400000001,40.734244,1.0,0.6807516100623625,2013,10,16,2,10,48
13616,8.5,2011-07-12 17:27:45,-73.991454,40.750363,-73.982086,40.762915,1.0,1.603322081559474,2011,7,12,1,17,27
13617,7.0,2014-03-03 21:55:15,-73.97190400000001,40.762262,-73.98707399999999,40.759457,2.0,1.3151917809374336,2014,3,3,0,21,55
13618,3.5,2014-11-30 21:00:00,-74.00072,40.737082,-74.004475,40.730755,1.0,0.7713988339178109,2014,11,30,6,21,0
13619,7.7,2010-04-06 19:49:00,-73.971972,40.758862,-73.98398,40.738295,5.0,2.500668656188597,2010,4,6,1,19,49
13620,4.1,2011-02-28 09:52:00,-73.995635,40.744217,-74.001432,40.736036999999996,5.0,1.0324035134474983,2011,2,28,0,9,52
13621,17.5,2014-05-04 13:28:11,-74.014628,40.703905999999996,-73.976566,40.751952,4.0,6.23127746112044,2014,5,4,6,13,28
13623,3.3,2009-10-22 07:44:28,-73.956594,40.781655,-73.96028100000001,40.777390000000004,2.0,0.5668208658414678,2009,10,22,3,7,44
13624,7.5,2014-12-14 20:06:14,-74.004401,40.733938,-73.985485,40.738475,1.0,1.6717050747689464,2014,12,14,6,20,6
13625,6.5,2009-06-23 20:50:00,-73.994312,40.68108,-73.980172,40.668633,1.0,1.82689364236908,2009,6,23,1,20,50
13626,10.1,2011-10-23 21:00:00,-73.973733,40.755272999999995,-74.00805799999999,40.738225,4.0,3.4575689175711393,2011,10,23,6,21,0
13627,10.0,2012-09-30 22:56:33,-73.949047,40.744915999999996,-73.949047,40.744915999999996,1.0,0.0,2012,9,30,6,22,56
13628,14.9,2009-08-14 17:19:51,-73.96365,40.768343,-73.96041899999999,40.714172999999995,1.0,6.029576730271174,2009,8,14,4,17,19
13629,7.7,2010-10-21 23:18:00,-73.98445799999999,40.748721999999994,-73.96486999999999,40.764897999999995,1.0,2.440770979325877,2010,10,21,3,23,18
13630,4.1,2011-07-27 23:25:18,-73.97961,40.739757,-73.982833,40.731388,3.0,0.9694024110832108,2011,7,27,2,23,25
13631,6.0,2012-10-21 22:15:59,-73.984454,40.742914,-73.98298299999999,40.731619,1.0,1.2620469338740181,2012,10,21,6,22,15
13632,10.5,2014-06-29 20:28:33,-73.92362299999999,40.743937,-73.964417,40.761478000000004,1.0,3.951212217199711,2014,6,29,6,20,28
13633,5.8,2009-01-28 05:39:04,-73.993488,40.733173,-73.990876,40.745487,1.0,1.386825615248669,2009,1,28,2,5,39
13634,4.1,2009-03-28 17:30:01,-73.97800000000001,40.786285,-73.97070500000001,40.785903000000005,1.0,0.6156451050812421,2009,3,28,5,17,30
13637,6.9,2009-08-01 21:28:00,-73.96979499999999,40.797697,-73.954657,40.820602,3.0,2.847807060195858,2009,8,1,5,21,28
13639,8.9,2012-08-11 15:34:00,-73.98333000000001,40.741521999999996,-73.97018800000001,40.768135,1.0,3.1594971370153235,2012,8,11,5,15,34
13640,9.5,2013-01-09 18:26:58,-73.98666700000001,40.740003,-73.967641,40.753623,1.0,2.2051143094479695,2013,1,9,2,18,26
13641,5.3,2011-10-25 16:02:00,-73.971812,40.74597,-73.96696800000001,40.758257,1.0,1.4258806252249865,2011,10,25,1,16,2
13642,13.0,2013-05-31 20:44:09,-74.00830400000001,40.737699,-73.98294200000001,40.775841,1.0,4.748804884533435,2013,5,31,4,20,44
13643,4.9,2010-03-28 23:11:46,-74.00027800000001,40.761573,-73.987914,40.756655,2.0,1.1762227654703918,2010,3,28,6,23,11
13644,14.5,2011-04-06 16:03:00,-73.905973,40.751195,-73.897307,40.756696999999996,1.0,0.9524342165912194,2011,4,6,2,16,3
13645,14.5,2015-03-15 01:25:50,-73.99077606,40.71788025,-74.0017395,40.68574905,1.0,3.6904247699585375,2015,3,15,6,1,25
13646,8.5,2010-12-13 20:36:00,-73.998402,40.740362,-74.009988,40.711418,1.0,3.3632546942960264,2010,12,13,0,20,36
13647,8.0,2013-06-04 19:36:00,-73.96073,40.769816999999996,-73.972932,40.74828,2.0,2.606014116821205,2013,6,4,1,19,36
13649,5.0,2015-03-07 22:25:57,-73.99846649,40.74519348,-73.98687744,40.74046707,1.0,1.1088005716504983,2015,3,7,5,22,25
13650,10.1,2010-05-16 21:17:50,-73.995972,40.743308,-73.956877,40.774863,1.0,4.811856997225284,2010,5,16,6,21,17
13651,7.0,2013-01-20 04:18:00,-74.005852,40.726304999999996,-74.00546,40.709717,1.0,1.8447972823345264,2013,1,20,6,4,18
13652,9.5,2014-09-23 20:07:57,-73.98184499999999,40.763153,-73.984086,40.780062,1.0,1.8896418971949778,2014,9,23,1,20,7
13653,4.5,2015-06-22 17:30:49,-73.98671722,40.77164841,-73.98213959,40.77069855,1.0,0.3996923839336283,2015,6,22,0,17,30
13656,5.5,2014-07-19 14:32:00,-73.97504,40.750471999999995,-73.97504,40.750471999999995,1.0,0.0,2014,7,19,5,14,32
13657,7.0,2014-10-13 19:02:00,-73.957227,40.77448,-73.964602,40.765597,2.0,1.1667729268370743,2014,10,13,0,19,2
13658,6.0,2012-09-20 20:27:00,-74.016257,40.710357,-74.00886,40.71092,5.0,0.626607699390775,2012,9,20,3,20,27
13659,7.0,2012-09-25 18:48:05,-73.97276600000001,40.763607,-73.956554,40.783252000000005,1.0,2.575929500561726,2012,9,25,1,18,48
13660,14.5,2013-10-18 00:14:00,-73.986727,40.719621999999994,-73.97143,40.754927,4.0,4.1318859982050515,2013,10,18,4,0,14
13662,17.0,2013-10-02 14:42:00,-73.99108199999999,40.750021999999994,-74.01589,40.715165,1.0,4.403652431123556,2013,10,2,2,14,42
13663,6.0,2015-06-27 02:43:11,-73.99395752,40.73121643,-73.97685242,40.73371124,1.0,1.467723450109425,2015,6,27,5,2,43
13664,8.1,2010-09-05 20:24:58,-74.006886,40.719147,-73.998675,40.740648,2.0,2.488902517795264,2010,9,5,6,20,24
13665,8.5,2011-04-23 19:37:00,-73.951833,40.777753000000004,-73.97436,40.756612,2.0,3.020796614587382,2011,4,23,5,19,37
13667,6.9,2009-08-31 18:37:00,-73.970325,40.76177,-73.954202,40.783613,1.0,2.7825449910548294,2009,8,31,0,18,37
13668,6.1,2011-02-10 21:29:00,-73.98235799999999,40.7683,-73.962678,40.769852,2.0,1.6662767892782022,2011,2,10,3,21,29
13669,10.1,2011-11-04 12:26:45,-73.977025,40.775040000000004,-73.96836,40.764686,1.0,1.363077525083103,2011,11,4,4,12,26
13670,11.5,2013-12-30 22:06:24,-73.98531,40.744682,-73.98504100000001,40.768302,1.0,2.6265218970337787,2013,12,30,0,22,6
13671,7.5,2014-11-02 22:05:05,-73.976495,40.755183,-73.95967399999999,40.762745,2.0,1.6475025675366703,2014,11,2,6,22,5
13672,7.7,2009-08-26 11:39:00,-73.997128,40.733327,-73.982445,40.745290000000004,3.0,1.8165370003987662,2009,8,26,2,11,39
13674,7.3,2011-02-18 14:57:00,-73.979872,40.754403,-73.98618,40.734790000000004,1.0,2.2446773176486903,2011,2,18,4,14,57
13675,5.5,2012-12-22 11:05:18,-73.979576,40.739739,-73.9851,40.727493,1.0,1.4390428125556527,2012,12,22,5,11,5
13676,6.0,2014-10-29 06:50:45,-74.010397,40.711962,-74.003455,40.725275,1.0,1.591755751651349,2014,10,29,2,6,50
13678,8.1,2010-10-21 06:52:44,-73.99000699999999,40.725489,-73.98747900000001,40.744899,1.0,2.168778397257199,2010,10,21,3,6,52
13680,5.7,2009-04-28 15:56:52,-73.975729,40.789256,-73.964534,40.807106,1.0,2.197175159984487,2009,4,28,1,15,56
13681,10.5,2009-03-12 14:01:36,-73.991985,40.735394,-73.96946,40.76327,1.0,3.634326637257907,2009,3,12,3,14,1
13682,4.0,2013-06-08 01:25:49,-73.958336,40.690497,-73.966448,40.691192,1.0,0.6882934179912956,2013,6,8,5,1,25
13683,4.5,2013-07-30 23:08:00,-74.002767,40.724987,-73.997287,40.719357,1.0,0.7779347745032704,2013,7,30,1,23,8
13684,10.0,2013-09-07 21:49:59,-73.97867600000001,40.783371,-73.958425,40.762834999999995,1.0,2.849984261521269,2013,9,7,5,21,49
13685,7.5,2015-02-23 07:02:48,-73.99620056,40.743640899999995,-74.00089264,40.72111893,1.0,2.535343554330229,2015,2,23,0,7,2
13686,5.7,2010-01-16 11:59:00,-74.001648,40.709418,-73.994913,40.718337,1.0,1.1427100067560834,2010,1,16,5,11,59
